朝代,剂型,内服、外用,编号,方名,方源,组成　,防风量,功用,配伍功效,主治,制剂,用法,防风炮制,是否有量,药味数,病症（证）,方论,备注
明,丸,内,20225.0,镇惊丹,《丹台玉案》卷六,南星(jiang汁炒)  防风  枳实(麸炒)　天麻(甘草水煨)  半夏(姜制)  桔梗各72g  熟大黄(九蒸九晒)  生大黄  礞石(生用)各30g  巴豆霜(去油净)6g  朱砂  雄黄各12g,72g,祛风化痰，镇惊安神,止痉(小儿惊风),小儿急慢惊风，发喘痰盛，或咳嗽及痰迷心窍，不能言语。,上为末，炼蜜为丸，如粟米大。,每次0．9～1．2g，生姜汤送服；有风寒者，葱白汤送服。,,y,12.0,,,
宋,煮散,内,20373.0,醒风汤,《魏氏家藏方》卷一,人参  白茯苓  附子(生)  禹白附(炮)  白术(炒)  天南星(汤泡七次)  白芷  防风  天麻  半夏(汤泡七次)  蝉蜕各30g  全蝎15g(去毒),30g,益气助阳，化痰熄风,中风　虚,中风。头目弦晕，口眼晌动。,上锉碎。每次4．5～6g，用水150m1，加生姜3片，大枣1枚，煎至90ml，去滓。,温服,,y,12.0,,,
宋,丸,内,20519.0,嚏惊丸,《幼幼新书》卷九引《张氏家传》,牛黄  芦荟  熊胆各3g  生蟾酥10个  朱砂2g  冰片  麝香各0．5g  雄黄15g  全蝎15g(轻炒)  白矾(枯过)  防风(焙)  荆芥穗各30g,30g,熄风止痉，开窍安神,止痉(小儿惊风),小儿急慢惊风，疮疹倒靥,上药除脑、麝外，一处细研匀，然后别研脑、麝，入前药内，再研，用蟾酥，少添数粒粳米饭和匀为丸，如芥子大。,每次1丸，用倒流水化药，灌鼻内，良久打嚏即愈；如未定，再灌之，三次不嚏，恶候也，别用药治之。如疮疹倒靥及疮平黑色斑出，急用鸡子壳盛酒半壳，生猪血半壳，用2～3丸入内化开，火灰内暖温，时时服之。,焙,y,12.0,,,
清,汤,内,13299.0,追风消毒饮,《青囊全集》卷下,防风4.5g  银花4．5g  草节1．5g 桔梗3g  射干4．5g  苦参6g  蚤休30g  羚羊角6g  犀角3g  虎骨4．58  羌活3g  白芷7．5g  黄芩4．5g,4.5g,清热解毒，凉血泻火。,透疹　散结；止痉,疔疮，心肝火毒甚，发狂大热者。, 野黄菊为引，水煎，去滓。,温服。,,y,13.0,,,
明,丸,内,14985.0,换金丹,《医学六要·治法汇》卷四,荆芥穗  白僵蚕  甘草  防风各30g  天麻  川乌头(生用)  白附子(生用)  蝎梢(炒，去毒)  羌活  细辛  川芎  藿香各15g  薄荷90g,30g,搜风通络,止痉；祛风解表,风热客于上焦，口眼喁斜。,上为细末，炼蜜为丸，如弹子大。,每次1丸，细嚼，茶、酒送服；如左喁以此涂于右，右喁涂于左。,,y,13.0,,,
金,丸,内,15182.0,铁弹丸,《儒门事亲》卷十二,地龙  防风  白胶香  没药  马钱子(去皮)  草乌头(水浸，炮)  白芷  五灵脂  当归各30g  细墨9g  麝香(另研)  乳香(另研)  升麻各6g,30g,祛风通络，活血化瘀。,中风,中风瘫痪,上为末，糯粥为丸，如弹子大。,每次1丸，生姜酒送服。,,y,13.0,,,
元,丸,内,17253.0,旋覆花丸,《御药院方》卷一,旋覆花30g  防风  吴白芷  甘菊花  天麻  天南星(炮)  禹白附(炮)  半夏(汤洗)　陈皮(去白)  川芎  蝎梢(去毒，炒)  僵蚕(炒去丝)  石膏(研)各30g,30g,祛风化痰，清利头目,祛风解表；止痉,风痰实热上扰，头目昏眩，旋运欲倒，呕哕恶心，恍惚不宁，神志昏愦，肢体倦怠，颈项强硬，手足麻痹；偏正头痛,上为细末，生姜汁煮面糊为丸，如梧桐子大。,每次30～40丸，食后用温生姜汤或茶清送服。,,y,13.0,,,
宋,丸,内,17742.0,羚羊角丸,《太平圣惠方》卷七十八,羚羊角屑30g  生地黄22．5g  羌活30g  防风30g  附子30g(炮裂，去皮、脐)  桂心22．5g  黄芪15g(锉)  麻黄30g(去根节)  当归15g(锉，微炒)  酸枣仁15g(微炒)  牛膝15g　川芎15g  萆薢22．5g(锉),30g,补虚扶正，祛风和络。,止痉,产后中风，四肢筋脉挛急疼痛，心神烦闷，背项强直。,上为末，炼蜜为丸，如梧桐子大。,每次30丸，温酒送服，不拘时候,,y,13.0,,,
清,汤,内,19037.0,滋荣活络汤,《傅青主女科·产后编》卷上,川芎4．5g  当归  熟地  人参各6g  黄芪  茯神  天麻各3g  炙草  陈皮  荆芥穗  防风  羌活各1．2g  黄连(jiang汁炒)2．4g,1.2g,养血熄风，通经活络。,止痉,产后血少，口噤项强，筋搐类风症。,水煎，去滓,温服,,y,13.0,,,
金,丸,内,20741.0,麝香牛黄丸,《小儿卫生总微论》卷五,牛黄3g  麝香3g(研)  蝎梢3g(生)  乳香3g(研)  没药3g(研)  蜈蚣1条(酥炙)  花蛇肉(去骨)3g(jiu浸一宿)  天南星7．5g(炮)  草乌7．5g(炮，去皮)  天麻7．5g(锉研)  防风7．5g  雄黄1．5g(研，水飞)  朱砂24g(研),7.5g,开窍安神，熄风定惊。,止痉(小儿惊风),小儿急慢惊风,上为细末，酒糊和剂，如皂子大。,一岁至三岁儿每次1丸，研细，煎金银薄荷汤调服，七岁至十岁服2～3丸，煎人参汤调服；慢惊风，细研3丸灌下，不拘时候。,,y,13.0,,,
元,煮散,内,13440.0,独活续命汤,《御药院方》卷一,麻黄(去根、节)  人参  黄芩  芍药  川芎  炙甘草各30g  防己15g  杏仁(去皮，炒黄，细切)  肉桂各30g  防风45g  炮附子90g　白花蛇肉  独活  干蝎各9g,45g,祛风散寒，通络止痉,中风,卒暴中风，不省人事，渐觉半身不遂，口眼喁斜，手足战掉，语言蹇涩，肢体麻痹，神情昏乱，头目眩重，痰涎并多，筋脉拘挛，不能屈伸，骨节烦疼，不得转侧。,上为粗末。每服10g，用水250ml，加生姜5片，煎取150ml，去滓。,食前稍热服。久病风人，每遇天色阴晦，节候变更，宜先服之，以防瘖哑。,,y,14.0,,,
明,汤,内,14003.0,祛风除湿汤,《古今医鉴》卷二,当归(酒洗)3g  川芎2．48  陈皮3g   赤芍3g  半夏(姜制)3g  苍术(米泔制)  片术各3g  白茯苓3g  乌药3g  黄芩(jiu炒)3g  白芷2．7g  防风2．4g  羌活3g  甘草1．5g,2.4g,养血祛风，化痰通络,中风,中风瘫痪，筋骨疼痛,上？（左口又父）咀。加生姜5片，用水400m1，煎至300m1，去滓。,空心热服,,y,14.0,,,
明,丸,内,17813.0,断痫丹,《普济方}卷一OO,黄芪(蜜炙)9g  防风6g  钩藤9g　细辛9g  甘草6g  蝉蜕6g  霹蜂房6g  石菖蒲9g  桂心(去粗皮)6g  远志(去心)6g  人参6g  杏仁(去皮、尖)7．5g  半夏(泡)9g  天南星(泡)9g,6g,益气养心，化痰定惊,止痉,因惊成痈，愈而复作，连绵不除,上为细末，炼蜜为丸，如梧桐子大，用朱砂、麝香各少许为衣。,每次20丸，煎大枣汤送服，日二服，临卧一服。,,y,14.0,,,
宋,煮散,内,17922.0,琥珀散,《太平圣惠方》卷七十八,琥珀30g(细研)  茯神30g  远志(去心)  菖蒲  黄芪(锉)  羚羊角屑  防风  麦冬(去心，焙)  川芎  独活  人参  桑寄生  赤芍药各15g  甘草7．5g(炙微赤，锉),15g,益气养心，熄风定志。,止痉,产后中风恍惚，语涩，心神烦闷，四肢不利。,上为粗散。每次9g，用水300ml，煎至180ml，去滓。,温服，不拘时候,,y,14.0,,,
宋,丸,内,18398.0,紫金丸,《类编朱氏集验医方》卷一,天雄  附子  大川芎各l对  淮乌120g  人参  白附子  乳香  没药各15g  当归30g  山栀子360g(研150g，余煮用)  防风  血竭各15g  朱砂12g  全蝎15g ,15g,温阳祛风，活血通络,中风,诸瘫痪，手足不随,上药生用，焙干，为细末，酒糊为丸，如梧桐子大。,每次5～7丸，空心用温酒送服。,,y,14.0,,,
元,丸,内,12666.0,拯济换骨丹,《医垒元戎》,槐荚子(生)  人参  桑白皮  苍术　川芎  何首乌  蔓荆子  威灵仙  防风各60g  五味子  苦参  香附各30g  白芷60g  麝香6g  冰片6g(另研),60g,祛风除湿，活血止痛。,中风,半身不遂，口眼喁斜，手足不仁，言语謇涩，或痛入骨髓，或痹袭皮肤，或中急风，涎潮不言，精神昏涩，行步艰难，筋脉拘急，右瘫左痪。,上为细末，入麝香令匀。用麻黄5kg(去根节)，河水50L，熬至12L，滤去滓，再熬至2．5L，入银石器内熬成膏，入前药末和匀为丸，每30g作10丸，朱砂为衣。,每次1丸，先捣碎，用酒150ml，自晨浸至晚，食后、临卧搅匀服之。神清无睡是药之验，须更隔五日服之。若风盛之人当于密室温卧取汁。,,y,15.0,,,
明,丸,内,15337.0,脑麝祛风丸,《普济方》卷九十三,白花蛇头1个(带项9cm，jiu浸，炙)　乌梢蛇尾2个(长21cm，jiu浸，炙)  川乌头尖3个(去黑皮)  附子4个(去黑皮)  天南星(炮)  半夏(姜制)  禹白附  细辛(去叶)  防风  天麻  全蝎(去毒，炒)  白僵蚕(去丝嘴，炒黄)  草乌头(炮)各15g  冰片  麝香各0．3g(研),15g,祛风散寒，化痰通络,中风,风寒痰湿瘀阻经络而成之瘫痪。,上为细末，姜汁为丸，如梧桐子大，朱砂为衣。,每次50丸，煎小续命汤送服，不拘时候。,,y,15.0,,,
宋,散,内,18732.0,舒筋保安散,《三因极一病证方论》卷一,干木瓜  萆薢  五灵脂  牛膝(jiu浸) 天麻  续断  白僵蚕(炒去丝)  松节  白芍药 乌药(去木)  威灵仙  黄芪  川当归  防风(去叉) 虎骨各30g,30g,祛风除湿，活血舒筋。,中风,左瘫右痪，筋脉拘挛，身体不遂，脚腿少力；干湿脚气，及湿滞经络，久不能立。,用无灰酒7．5L，浸上件药二十七日，紧封扎，日数足，取药焙干，捣为细末。,每次6g，用浸药酒75m1调服，吃酒尽，用米汤调服。,去叉,y,15.0,,,
明,汤,内,19607.0,解语汤,《赤水玄珠》卷一,羌活  防风  天麻  肉桂  川芎  南星  陈皮  白芷  当归  人参  甘草  酸枣仁  羚羊角  石菖蒲  远志   ,wbz,祛风化痰，开窍通络。,中风,中风，失音不语。,水煎，去滓，入竹沥75m1，再一滚。,温服。,,n,15.0,,,
宋,丸,内,20201.0,镇心丸,《太平圣惠方》卷四,紫石英(细研，水飞)  朱砂(细研，水飞)  白石英(细研，水飞)  龙齿(细研)  人参  细辛  赤箭  天冬(去心，焙)  干熟地黄  白茯苓 犀角屑  沙参(去芦头)  菖蒲  防风各30g  远志15g(去心),30g,镇心安神。,止痉　安神,心风恍惚，惊恐失常，或嗔恚悲愁，情意不乐。,上为末，都研令匀，炼蜜为丸，如梧桐子大。,每次30丸，温酒送服，不拘时候。,,y,15.0,,,
明,丸,内,13186.0,保安万灵丹 ,《外科正宗》卷一,苍术250g  全蝎  石斛  明天麻 当归  甘草(炙)  川芎  羌活  荆芥  防风  麻黄  北细辛  川乌(汤泡，去皮)  草乌(汤泡，去皮、尖)  何首乌各30g  明雄黄18g,30g,祛风解毒，消肿止痛。,透疹；止痉,痈疽，疔毒，对口，发颐，湿痰流注，附骨阴疽，鹤膝风；左瘫右痪，口眼喁斜，半身不遂，气血凝滞，遍身走痛，步履艰辛，偏坠疝气，偏正气痛；破伤风，牙关紧闭。,上为细末，炼蜜为丸，如弹子大。每药30g作4丸，30g作6丸，30g作9丸，三等做下，以备年岁老壮，病势缓急取用。另用朱砂18g研细为衣，瓷罐收贮。,如恶疮初起，或痈疽已成10天前后，但未出脓者，俱宜服之。用连须大葱白9根煎汤200ml，将药1丸乘热化服，被盖出汗。如服后汗迟，再用葱白汤催之，后必汗如淋洗，渐渐退下覆盖衣物，其汗自收自敛。但病未成者，随即消去。已成者，随即高肿溃脓。如诸疾无表症相兼，不必发散者，只用热酒化服。药后避风，当食稀粥。,,y,16.0,,,
明,酒,内,13988.0,祛风药酒,《古今医鉴》卷二,防风  荆芥穗  苍术(米泔浸)  麻黄(不去节)  细辛  天麻  白芷  川芎  当归  半夏(制)  茯苓  僵蚕  川乌(童便浸)  草乌  洛阳花  白花蛇各等分,等分,祛风散寒，活血通络。,中风,诸风瘫痪，肿痛顽麻者。,上为细末，每药9g，用小黄米烧酒500ml，大枣3枚，蜜15g，同入瓶内，上盖盏，以面封固，麻绳上下扎紧，入锅悬起，重汤煮一炷香，半冷定取出。,每次150m1，随疾之上下，以定食前、食后服。,,n,16.0,,,
明,汤,内,16345.0,理气祛风散,《古今医鉴》卷二,青皮3g  陈皮2．4g  枳壳2．4g  桔梗2．1g  南星(制)3g  半夏(制)3g  乌药2．4g天麻3g  川芎2．4g  白芷2.1g  防风2．4g  荆芥2．1g  羌活3g  独活3g  白芍药2．1g  甘草1．8g,2.4g,理气祛风，化痰通络。,中风,风痰阻络，口眼歪斜。,上叹咀。加生姜3片，用水300m1，煎至240m1，去滓。,食前温服,,y,16.0,,,
明,汤,内,17634.0,清神解语汤,《古今医鉴》卷二,当归  川芎  白芍药  生地黄  远志(去心)  陈皮  麦冬(去心)  石菖蒲  乌药  枳实(麸炒)  天南星(制)  白茯苓  黄连(jiang汁炒)　防风  羌活  半夏(制)  甘草各等分,等分,清心养血，化痰开窍。,中风窍闭,中风痰迷心窍，不能言,上哎咀。加生姜3片，竹茹6g，水煎，去滓。,入童便、姜汁、竹沥同服,,n,17.0,,,
宋,煮散,内,19859.0,蔓荆子散,《太平圣惠方》卷六十九,蔓荆子  防风  羌活各22．5g  川芎15g  羚羊角屑22．5g  细辛15g  枳壳15g(麸炒微黄)  甘菊花15g  前胡22．5g  白芷15g  藁本15g  石膏60g  赤茯苓22．5g  旋复花15g  麻黄22．5g(去根、节)  荆芥22．5g  炙甘草15g,22.5g,祛风化痰，解语定眩,止痉,妇人风眩，头目昏闷烦疼，言语謇涩，痰逆，不下饮食。,上为散。每次12g，用水250ml，加生姜3g，煎至150ml，去滓。,温服，不拘时候,,y,17.0,,,
清,汤,内,12562.0,牵正汤,《证治宝鉴》卷一,禹白附  羌活  防风  荆芥  麻黄 薄荷  全蝎  南星  黄芩  连翘  黄连  桔梗  甘草  乌头  芍药  白术  当归  川芎,wbz,祛风化痰，活血通络,中风,中风，口眼喁斜,水煎，去滓,温服,,n,18.0,,,
明,汤,内,12852.0,复正汤,《寿世保元》卷二,防风3g  荆芥3g  细辛2．4g  黄芩6g  乌药6g  天麻6g  当归(酒洗)9g  白芍(jiu炒)6g  川芎4．5g  白术4．5g  白茯苓9g  陈皮4．5g(去白)  半夏6g(泡)  枳壳3g(去瓤，麸炒)　白芷2．4g  桔梗2．4g  僵蚕98  甘草2．4g,3g,养血祛风，化痰止痉。,止痉,风中经络，口眼喁斜,加生姜，水煎，去滓,温服,,y,18.0,,,
宋,散,内,13270.0,追风散,《太平惠民和剂局方》卷一宝庆新增方,川乌(炮，去皮、脐、尖)  防风  川芎  白僵蚕(去丝、嘴，微炒)  荆芥  石膏(煅，研)　甘草(炙)各30g  禹白附(炮)  羌活  全蝎(去尾针，微炒)  白芷  天南星(炮)  天麻  地龙(去土，炙)各15g  乳香(研)  草乌(炮，去皮、尖)  没药(细研)  雄黄(细研)各7．5g,30g,祛风邪，清头目，利咽膈，化痰涎,祛风解表；止痒；透疹；止痉,新久偏正头痛，头晕目眩，心悸烦热，百节疫疼，鼻塞声重，项背拘急；或皮肤瘙痒，面上游风，状若虫行。,上为细末。每次1．5g，入好茶少许同调。,食后及临睡前服,,y,18.0,,,
清,汤,内,13974.0,祛痫饮,《证治宝鉴》卷二,天竺黄  陈皮  半夏  茯苓  甘草　胆南星  蝉蜕  僵蚕  麻黄  杏仁  天麻  葛根　远志  麦冬  羌活  防风  枳壳  竹沥,wbz,祛风化痰,止痉,痫。忽然僵仆，手足劲强，半晌乃苏，俗名羊儿风。,水煎，去滓,温服,,n,18.0,,,
宋,酒,内,16712.0,黄耆酒,《圣济总录》卷一六二,黄芪  花椒(去目及闭口者，炒出汗)  白术  牛膝(锉)  葛根各90g  防风120g  川芎  甘草(炙，锉)  细辛  山茱萸  附子(炮裂，去皮、脐)  秦艽  干姜(炮)  当归(切，焙)  乌头(炮裂，去皮、脐)  人参各60g  独活  肉桂各22．5g,120g,温补肝肾，散寒通络,中风,中风偏枯，半身不遂，言语不利，疼痛无力。,上锉。用生绢袋盛，于4L醇酒内浸三日。,每次50～100m1，温服，不拘时候。,,y,18.0,,,
宋,丸,内,19098.0,犀角丸,《太平圣惠方》卷四,犀角屑  天麻  防风  远志(去心)　羌活  沙参  茯神各22．5g  龙齿30g  川升麻　天冬(去心，焙)  葳蕤  羚羊角各22．5g  铁粉30g(细研)  金银箔各50片(细研)  玄参22．5g　牛黄7．5g(细研)  朱砂30g(细研，水飞过)  麝香7．5g(细研),22．5g,清心安神，熄风开窍。,中风窍闭,心脏中风，言语颠倒，神思错乱，头面心胸烦热，或时舌强语涩，忪悸不安。,上为末，入研了药和匀，炼蜜为丸，如梧桐子大。,每次15丸，以薄荷汤送服，不拘时候。,,y,18.0,,,
清,汤,内,20088.0,增损双解散,《寒温条辨》卷四又名增损双解汤(《古今名方》,白僵蚕(jiu炒)9g  全蝉蜕12枚  广姜黄2．1g  防风3g  薄荷叶3g  荆芥穗  当归各3g  白芍3g  黄连3g  连翘(去心)3g  栀子3g　黄芩6g  桔梗6g  石膏18g  滑石9g  甘草3g　大黄(jiu浸)6g  芒硝6g,3g,清热解毒，散结导滞，表里双解。,止痉；祛风解表(风热)；止痒,湿毒流注，上行则颈痛，目眩耳聋；下流则腰痛足肿；注于皮肤，则发斑疹疮疡；壅于肠胃，则毒利脓血；伤于阳明，则腮脸肿痛；结于太阴，则腹满呕吐；结于少阳，则喉痹咽痛；结于厥阴，则舌卷囊缩。,水煎，去滓。,冲芒消，入蜜3匙，黄酒25m1，和匀冷服。,,y,18.0,,,
明,散,内,14268.0,神妙防风散,《普济方》卷三七四引《保生集》,防风3g  细辛6g  僵蚕6g  白附子3g(火炮)  朱砂3g  地龙3g(灰炮)  荆芥3g  木香3g  全蝎98(火焙)  蝉蜕3g  蜈蚣98(火炮)　天麻3g  麝香3g  甘草6g  白芷3g  朱砂6g  人参3g  金箔少许  轻粉少许,3g,熄风止痉,止痉(小儿惊风),小儿惊风搐搦,上为细末,每次3g，用灯心煎汤调眼。有痰，生姜汤送服。,,y,19.0,,,
元,煮散,内,17117.0,蛇蝎续命汤,《御药院方》卷一,白花蛇(jiu浸，去皮、骨，焙)  全蝎(炒)  独活  天麻  附子(炒，去皮、脐)  人参  防风  肉桂  白术  藁本  白附子(炮)  赤箭  川芎  细辛(去叶)  白僵蚕(灰炒)  甘草(炒)  半夏(汤浸)  白茯苓  麻黄(去节，水煮三沸，去沫，细切)各30g,30g,温化寒痰，平肝熄风。,中风窍闭,卒中急风，牙关紧急，精神昏愦，口眼歪斜，不省人事，痰涎不利，喉中作声。,上为粗末。每次15g，用水150ml，加生姜5片，煎至100m1，去滓。,稍热服，不拘时候,,y,19.0,,,
元,丸,内,19725.0,辟风汤,《御药院方》卷一,独活  防风  吴白芷  麻黄(去节，微炒)  肉桂  藁本  白芍药(去皮)  天麻各30g　川乌头(炮裂，去皮，捶碎，炒黄)15g  藿香叶15g　川芎21g  羌活9g  甘草(锉，炒)15g  白花蛇(jiu浸，去皮、骨)15g  白僵蚕(炒黄)9g  全蝎(去毒，炒黄色)15g  朱砂(为衣)60g  禹白附(炮裂，捣碎，炒微黄)12g  天南星(牛胆酿，炒黄)12g  远志(汤浸，去心，焙)9g,30g,祛风化痰，活血通络。,中风,半身不遂，口眼喁斜，语言謇涩，精神昏愦，痰涎并多，咽嗌不利；风虚头痛目眩，旋晕欲倒，或心松健忘，恍惚不宁，手足麻痹，颤掉无力，筋脉拘急，骨节烦疼，行步艰难。,上为细末，炼蜜和丸，每30g作10丸，朱砂为衣。,每次1丸，细嚼或用水溶化，用生姜汤或麝香汤送服，如破伤风，豆淋酒送服，急风痫病，人参汤送服，不拘时候。,,y,20.0,,,
宋,丸,内,20210.0,镇心丹,《鸡峰普济方》卷十一,熟地黄  远志  茯苓  柏子仁  白术各45g  人参  菖蒲  麦冬  酸枣仁  木通  百部  贝母  茯苓  甘草  朱砂  天冬  赤石脂　防风  肉桂各30g  枣肉120g,30g,滋阴益气，镇心安神。,止痉安神,忧愁思虑，心阴心气俱伤，怔忪恍惚，眩冒，恐怯惊怖，诸劳失精，夜多恶梦，骨热肌瘦，食少倦怠，夜寝盗汗，胃府气痞，面黄虚损。,上为细末，炼蜜和丸，如梧桐子大。,每次30丸，人参汤送服；如血气虚弱，食少不眠，煎酸枣仁汤送服。,,y,20.0,,,
清,膏,外,13122.0,保安膏,《理瀹骈文》,川乌  草乌  苍术  羌活各120g　钗石斛  川芎  当归  白芷  麻黄  防风  细辛　荆芥  首乌  全蝎  天麻  藁本  生甘草  薄荷各30g  雄黄  朱砂  两头尖各15g,30g,祛风通络，止痛解毒。,止痉,诸风疼痛，破伤风角弓反张，蛇、犬咬伤，金刃伤出血者。,上为末，加葱捣成膏状。,敷患处,,y,21.0,,,
明,丸,内,13165.0,保惊丸,《万氏家抄方》卷五,明天麻30g  白附子15g  防风24g  蝉蜕24g  荆芥30g  胆星45g  半夏(法制者)24g  白术30g  茯苓(去皮)30g  川芎24g  粉草12g  僵蚕(炒)15g  土朱15g  羌活24g  当归15g  全蝎(洗、炙)9g  牙皂(去皮筋)  人参各12g  山药30g  雄黄9g  麝香6g,24g,祛风止痉，化痰定惊,止痉,小儿诸惊,上为末，米糊为丸，如龙眼肉大，朱砂为衣。,每次1丸，惊风，薄荷汤送服；冷吐泻，干姜、豆蔻汤送服；热吐泻，木瓜汤送服；焦躁不宁，桃、橘叶各35g，炒葱姜煎汤送服；夜啼，灯心、柿蒂汤送服；受惊粪青，薄荷汤送服。,,y,21.0,,,
现代,丸,内,17956.0,琥珀抱龙丸,《北京市中药成方选集》,"甘草15g  天竺黄36g  防风36g　天麻45g  茯苓45g  羌活45g  川贝母45g  白附子(炙)45g  蝉蜕45g  胆星45g  桔梗45g  全蝎27g  僵蚕(炒)27g  钩藤27g  人参27g(以上共为细粉，过罗)  牛黄15g  珍珠(豆腐炙)15g  琥珀
30g  明雄黄18g  朱砂18g  麝香27g",36g,清热化痰，熄风镇惊,止痉,内热痰盛，咳嗽喘促，惊吓失魂，惊风抽搐。,上为细末，炼蜜为丸，重1．5g，金箔为衣，蜡皮封固。,每次1丸，温开水送服，一日二次,,y,21.0,,,
明,丸,内,18366.0,搜风镇心牛黄丸,《普济方》卷一一四,牛黄7．5g  冰片3g  麝香3g  雄黄7．5g  朱砂37．5g(五味同研)  天麻  乌犀(镑)  干蝎(炒)  羚羊角(镑)  羌活  独活  防风  细辛  白芷  赤茯苓  蝉蜕  麻黄(去根、节)  牛膝(jiu浸，切，焙)  川芎  五加皮各15g  白附子(炮)7．5g  乌梢蛇(jiu浸，去皮、骨，炙)30g,15g,镇心平肝，搜风通络,中风,一切风，瘫痪，言语謇涩,上为细末，炼蜜为丸，如芡实大。,每次l丸，嚼破，以温酒或荆芥茶送服，一日三次,,y,22.0,,,
宋,丸,内,20247.0,镇心熟干地黄丸,《太平圣惠方》卷四,熟地黄  白茯苓  黄芪(锉)  独活  桂心  秦艽  麦冬(去心，焙)  阿胶(捣碎，炒令黄燥)  杏仁(汤浸，去皮、尖、双仁，麸炒微黄)各9g  前胡  柏子仁  泽泻  牛黄(细研)  川芎  远志(去心)  紫石英(细研，水飞过)  防风(去芦头)  甘草(微炙，锉)各15g  铁精(细研)  人参  朱砂(细研，水飞过)各30g  桑螵蛸5枚(微炒),15g,养心益肾，镇惊安神,止痉,心脏风虚，多惊悸，神思混乱，志意不定。    ,上为末，入研药拌令匀，炼蜜为丸，如梧桐子大。,每次10丸，用温酒送服，不拘时候。,去芦头,y,22.0,,,
明,酒,内,12853.0,复正散,《外科百效》卷下,僵蚕  清风藤  生地黄  白附子各21g  当归  川芎  何首乌  防风  白芷  荆芥　天麻  蒺藜  赤芍  胡麻  连翘  桔梗  藁本  蔓荆子各15g  羌活  全蝎各9g  升麻6g  白僵蚕6g  金银花30g  白花蛇60g(净),15g,养血祛风,止痉,口眼歪斜，痫症,上以好酒10kg，大坛盛封。,早晚随量饮之,,y,24.0,,,
宋,丸,内,13949.0,娄金丸,《太平惠民和剂局方》卷一,"甘菊120g  黄芪  藁本  白僵蚕(去丝、嘴，尴)  甘草(槛)  羌活  麻黄(去根、节)　茯苓  芍药  犀角(镑)各60g  白芷  南星(研末，以牛胆汁和作饼，阴干)  细辛  人参  防风  川芎各45g  冰片(研)  牛黄(研)  麝香(研)  禹白附(炮)  天竺黄各30g  白花蛇(jiu浸，去皮、骨，炙)  天麻各90g  生地黄汁1．35L(入蜜30g，酒
600ml，酥45g，慢火熬成膏，放冷)  金箔100片",45g,熄风化痰，开窍醒神,止痉,诸风神志不定，恍惚去来，舌强语涩，心怔烦闷，口眼喁僻，手足觯曳；及风虚眩冒，头目昏痛；或眩晕僵仆，涎潮搐搦，卒中急风，不省人事；小儿惊风诸痫。,上为细末，以地黄汁膏子搜和，每30g作50丸，以金箔为衣。,每次1丸，细嚼，温酒送服；若中风涎潮不语，昏塞甚者，加至3丸，用薄荷自然汁同温酒共80ml，化药灌之；常服1丸，浓煎人参汤或薄荷汤嚼下。小儿每次服皂荚子大，薄荷汤化服。,,y,24.0,,,
现代,散,内,14520.0,珠珀保婴丹,《全国中药成药处方集》哈尔滨方)  又名保婴丹(原书),东牛黄1．5g  天竺黄7．5g  山参3g 礞石6g  东珍珠  明雄黄  油肉桂各6g  半夏6g 台麝香1．5g  犀牛角  粉草各6g  南星6g  冰片1．5g  川贝母7．5g(去心)  前胡6g  川羌活7．5g  血琥珀9g  僵蚕3g  防风6g  蜈蚣2条  朱砂9g  全蝎4个  天麻7．5g  大黄9g,6g,清火定风,止痉(小儿惊风),小儿急惊风症。痰火内蕴，外感风邪，卒然暴惊，壮热抖战，角弓反张，痰壅气塞，四肢搐搦，口眼喁斜，面青口噤。,牛黄、珍珠、麝香、辰砂、琥珀均各分研，余药碾为细面，一处调匀。,周岁小儿，每服o．3g；2～5岁，每服0．6g；6～8岁，每服0．9g，灯心、竹叶、薄荷、鲜姜汤,,y,24.0,,,
宋,丸,内,17053.0,虚风丸,《圣济总录》卷五,禹白附(炮裂)  天南星(炮裂)  乌头(炮裂，去皮、脐)  天雄(炮裂，去皮、脐)  防风  天麻  附子(炮裂，去皮、脐)  川芎  人参  白茯苓　天蓼木  乌梢蛇肉(jiu浸，炙)  白鲜皮  白芷  麻黄(去根、节)  细辛  恶实(炒)  炙甘草  雄黄(别研细)  牛黄(别研细)  朱砂(别研细)各30g  蝎梢7．5g(炒)  冰片7．5g(别研细)  麝香15g(别研细,30g,祛风化痰，清心安神。,止痉,一切虚风。心神迷闷，头目旋运，耳内虚呜，唇面冷麻，口面歪斜，语言謇塞，舌本紧强，神志昏塞，涎液不收,上同为末，炼蜜为丸，如樱桃大。,每次1丸，荆芥汤嚼服或化服，不拘时候。,,y,24.0,,,
明,丸,内,13994.0,祛风至宝丹,《万病回春》卷四,防风  薄荷  荆芥  羌活  独活  连翘  黄柏  黄芩  黄连  栀子  全蝎  天麻  细辛　枳实  桔梗  大黄  芒硝  生地  石膏  甘草各30g  盐梅50个(去核)  干葛  赤芍  细茶各45g  麻黄90g(临证详审，或用或不用),30g,祛风清热,止痉(风痫),癫痫属风热者,上为末，炼蜜为丸，如弹子大，朱砂为衣。,每次2丸，临卧细嚼，用茶或酒送下。,,y,25.0,,,
