朝代,剂型,内服、外用,编号,方名,方源,组成　,防风量,功用,配伍功效,主治,制剂,用法,防风炮制,是否有量,药味数,病症（证）,方论,备注
宋,丸,内,16576.0,黄连丸,《太平圣惠方》卷六,黄连  川大黄(锉碎，微炒)  苦参(锉)  防风  枳壳(麸炒微黄)  川升麻  牛蒡子(微炒)  木通(锉)  秦艽  黄芩各30g,30g,祛风泄毒，清热燥湿。,透疹　散结,肺脏风毒，攻皮肤生疮。,上为末，炼蜜为丸，如梧桐子大。,每次30丸，温浆水送服。,,y,10.0,,,
清,汤,内,16760.0,黄耆饮子,《外科证治全书》卷四,生黄芪12g  荆芥穗  云茯苓  当归身各6g  金银花9g  防风  香白芷  连翘(去心)各3g　甘草2．4g,3g,祛风清热，除湿止痒。,止痒,湿疥，暴肿作痛，破津黄水，甚则流黑汁；脓疥，形如痘粒，顶含脓水，或稠或清，痛痒相兼,加大枣10枚，水煎，去滓。,温服,,y,10.0,,,
明,散,内,16922.0,排风散,《医方类聚》卷六引《五脏六腑图》,人参30g  玄参27．5g  防风30g　沙参17．5g  天雄30g  山药27．5g  丹参27．5g　苦参30g  秦艽27．5g  山茱萸17．5g,30g,补气润肺，散风泄热,止痒,肺经有病，鼻塞不通，不闻香臭，鼻中有息肉，或生疮；皮肤瘙痒，恶疮疥癣，上气咳嗽，涕唾脓血。,上为末,每次9g，空腹时用防风汤送服。,,y,10.0,,,
现代,汤,内,17656.0,清热活血汤,《中西医结合皮肤病学》,生地30g  银花15g  土茯苓30g　荆芥9g  防风9g  红花9g  赤芍9g  三棱9g  莪术9g  刺蒺藜30g,9g,清热解毒，活血化瘀，祛风止痒。,止痒；透疹,痒疹血热血瘀证。四肢伸侧有疣状结节或孤立丘疹，或为盘状皮损，奇痒，可有化脓、结痂、角化，迁延难愈，口干，心烦，失眠，脉沉滑有力，舌苔黄，舌质红，及结节性痒疹，各种痒疹，钱币状湿疹，银屑病，皮肤淀粉样变等。,水煎，去滓。,温服,,y,10.0,,,
现代,汤,内,18360.0,搜风流气饮,《朱仁康临床经验集》,荆芥9g  防风6g  菊花9g  僵蚕9g  白芷6g  当归9g  川芎6g  赤芍9g  乌药9g　陈皮6g,6g,疏风达邪，和营理气。,透疹,赤游风，荨麻疹。,水煎，去滓,温服,,y,10.0,,,
清,汤,内,20374.0,醒皮汤,《外科大成》卷四,防风  荆芥  金银花  皂角刺  蛇床子  贯众  芫花  白鲜皮  鹤虱草  苦参各1．5g,1.5g,祛风除湿，杀虫止痒。,透疹,鹅掌风，多年顽癣。,用水2．5L，煎取1L，去滓。, 洗患处,,y,10.0,,,
明,汤,内,13281.0,追疔汤,《医学入门》卷八,羌活  独活  青皮  防风  黄连  赤芍  细辛  甘草节  蝉蜕  僵蚕  禹白附各1．5g,1.5g,清热解毒，祛风消肿,透疹　散结,疔疮,加生姜10片，水、酒各半煎，去滓。,先用泽兰叶、金银花、金线重楼各3g，加生姜擂水或擂酒，热服；再热服前药，衣覆取汗。,,y,11.0,,,
明,汤,内,13305.0,追疔夺命汤,《疡科选粹》卷三,蝉蜕1．2g  青皮2．1g  泽兰叶1．5g  防风2．4g  黄连3g  细辛2．4g  何首乌3g  羌活3g  僵蚕3g  藕节3g  紫河车2．1g,2.4g,清热解毒，散风消肿。,透疹　散结,疔疮,上药加生姜、葱白，水煎，去滓，临服加酒30ml。,临卧时温服。衣覆取汗。,,y,11.0,,,
明,汤,内,13650.0,活血四物汤,《医学入门》卷八,当归  川芎  芍药  生地各4．5g　桃仁9个  红花3g  苏木24g  连翘  黄连  防风  甘草各1．8g,1.8g,养血活血，清热解毒。,透疹　散结,疥疮经久不愈,水煎，去滓,温服,,y,11.0,,,
宋,煮散,内,15222.0,秘传连翘汤,《外科精要》卷中,连翘  升麻  芒硝各30g  玄参  芍药  白蔹  防风  射干各60g  大黄36g  炙甘草15g  杏仁80个(去皮、尖，同面炒黄，另研),60g,清热解毒，散结消痈。,透疹　散结,产后姑乳并痈。,每次12g，水煎，去滓。,温服。下恶物后，服内托散之类。,,y,11.0,,,
明,汤,内,15242.0,秘传真人活命汤,《松崖医径》卷下,当归尾6g  穿山甲(炒)  金银花 皂角刺  陈皮各7．5g  防风  贝母  白芷各4．5g  乳香1．5g(另研)  没药3g(另研)  甘草1．5g,4.5g,清热活血，托毒排脓。,透疹　散结,发背，痈疽，疔肿，瘰疬，便毒等疮，日久将成脓者。,上细切。用水酒各150ml煎，去滓，入乳香、没药调匀。,温服。得微汗良,,y,11.0,,,
现代,汤,内,15285.0,健脾祛风汤,《朱仁康临床经验集》,苍术9g  陈皮6g  茯苓9g  泽泻9g  荆芥9g  防风9g  羌活9g  木香3g  乌药9g　生姜3片  大枣5枚,9g,健脾理气，祛风散寒。,透疹,肠胃型荨麻疹,水煎，去滓,温服,,y,11.0,,,
清,汤,内,15415.0,消风散,《马培之医案》,荆芥3g  当归15g  防风3g  苦参3g  白芷2．4g  川芎1．5g  甘菊4．5g  蒺藜9g　浮萍3g  大胡麻9g  蔓荆子15g,3g,疏风发汗，清热解毒。,透疹,疠风。肺经受毒，身面白斑麻木，汗孔不开，起于面者。,水煎，去滓,温服,,y,11.0,,,
清,膏,外,17265.0,商陆膏,《疡医大全》卷七,商陆180g  牛蒡子  防风  金银花 荆芥  当归尾  连翘  赤芍药  红花  苍术  甘草各15g,15g,清热解毒，活血消肿．,透疹,疮毒,上药用麻油1．5kg熬枯去滓，用密佗僧500g收成膏。,涂患处,,y,11.0,,,
明,汤,内,19594.0,解毒汤,《疡科选粹》卷六,皂角刺  薏苡仁  防风  天花粉  木瓜  白鲜皮  荆芥  金银花  川芎  木通各3g　土茯苓75g,3g,清热解毒，消肿散结,透疹,杨梅疮初发者,用水900ml，煎至450m1，去滓。,温服,,y,11.0,,,
明,煮散,内,12164.0,荆防败毒散,《医学正传》卷八,柴胡  甘草  人参  桔梗  川芎  茯苓  枳壳  前胡  羌活  独活  荆芥穗  防风各1．2g,1.2g,疏风解表，败毒消肿。,祛风解表；透疹,痈疽疮疡初起，发热，脉浮数；及水肿邪在表者。,上为散。每次15g，用水150m1，煎至105m1，去滓。,温服,,y,12.0,,,
明,汤,内,14451.0,除风清脾饮,《审视瑶函》卷四,广陈皮  连翘  防风  知母  元明粉  黄芩  玄参  黄连  荆芥穗  大黄  桔梗  生地各等分,等分,除风清热,透疹　散结,粟疮症,用水400m1，煎至320ml，去滓,食远服,,n,12.0,,,
清,膏,外,14502.0,绛硼膏,《外科大成》卷二,香油250g  荆芥  防风  花椒各30g  槐枝60g  杏仁15g(浸七日)  硼砂15g  乳香  没药  儿茶各6g  黄丹3g  血竭6g,30g,散寒祛湿，生肌敛疮,止痒,寒湿顽臁，延久不愈,先将前六味药煎枯，去滓，入黄蜡30g，溶化离火，再入余药，搅匀收用。,敷患处,,y,12.0,,,
清,膏,外,14510.0,珠珀膏,《良方合璧》卷下,真西珀(研)30g  上桂心15g(研)　朱砂(水飞，净)15g  香白芷30g(生，研)  防风(生，晒干，研，取净末)30g  当归(生，晒脆，研净末)30g  广木香(生，晒)15g  丁香15g(二味同研，丁香之油掺入木香则易研易碎，俱生用)  木通30g(生，晒脆，研净末，此味质最坚，须加重分量，研细，筛取极细者，如数用，防风亦如此)  马钱子30g(去毛，切厚片，熬黑，去渣，用油)  嫩松香(清水煮四、五次，晒干，筛细)15g  纬丹330g(水飞四、五次，晒干或焙干用，如至冬至，只可用300g，多则太老),30g,调气和血，化痰消核,透疹　散结,颈项瘰疬，及腋下初结小核，渐如连珠不消，不溃或溃而经久不愈，或成漏症。,前九味，各为极细末，调和一处，贮瓶听用。以芝麻油16kg，入铜锅内，先下番木鳖一味，用炭火熬黑，用棉滤渣净尽，再熬，不必过老，候其滴水将欲成珠之际，即下纬丹、松香二味，徐徐挑下，随下随搅，不得停手。下完后略熬片刻，即离火，待锅内火气少杀，将前九味细末，一人徐徐而下，一人随下随搅，必须搅和，旁用扇搧，看其膏将凝厚之象，即倾入冷水内，捞起捏成饼子。用以凝膏之冷水，须贮瓦器，勿用木器。摊膏时用小瓦钵一个，以药饼入内，隔水嫩烊，切不可经火，用桑皮纸摊。,贴患处,生，晒干，研，取净末,y,12.0,,,
明,汤,内,15110.0,柴胡清肝饮,《外科正宗》卷二,川芎  当归  白芍  生地黄  柴胡　黄芩  山栀  天花粉  防风  牛蒡子  连翅  甘草节各3g,3g,疏风活血，散结消肿。,透疹　散结,鬓疽、胁痈初起未成者。,水煎，去滓,温服,,y,12.0,,,
宋,散,内,15409.0,消风散,《太平惠民和剂局方》卷一,荆芥穗  甘草(炒)  川芎  羌活  白僵蚕(炒)  防风  茯苓  蝉蜕(微炒)  藿香叶  人参各6g  厚朴(涂jiang汁炙熟)  陈皮(焙)各15g,6g,祛风除湿,祛风解表；止痒；透疹；止痉,风邪上攻或外侵肌肤，头目昏痛，瘙痒瘾疹，眼痒昏涩；小儿急慢惊风，胎风赤烂；妇人血风。,上为细末,每次6g，茶清调服，如久病偏风，每日三服，便觉轻减；如脱着淋浴，暴感风寒，头痛身重，寒热倦怠，用荆芥茶清或温酒调服；小儿虚风，目涩昏困，及急慢惊风，用乳香、荆芥汤调服，并不拘时候。,,y,12.0,,,
现代,汤,内,15485.0,消疹汤,《中医皮肤病学简编》,杏仁9g  桑白皮12g  连翘9g  蝉蜕6g  赤小豆31g  公英12g  紫花地丁12g  甘草6g  浮萍9g  防风6g  赤芍9g  白术6g,6g,清热解毒，祛风消疹。,透疹,荨麻疹。,水煎，去滓,温服,,y,12.0,,,
明,汤,内,15548.0,消风清燥汤,《外科正宗》卷四,川芎  当归  白芍  生地  防风  黄芩  黄连  天花粉  蝉蜕  苦参  威灵仙各9g  甘草1．5g,9g,祛风除湿，活血解毒,透疹　散结,癞风初起,用水400m1，煎至320m1，去滓。,食远服,,y,12.0,,,
明,煮散,内,15564.0,消肿遗粮汤 ,《丹溪心法附余》卷十六,土茯苓45g  防风  木通  薏苡仁  防己  茯苓  金银花  木瓜  白鲜皮　皂角刺各15g  白芥子12g  当归身21g,15g,清热祛湿，解毒消肿。,透疹　散结,杨梅疮后肿块,上分为三十剂。每剂用水300m1，煎至240ml，去滓。,空心、午饭前、晚饭前各一服。,,y,12.0,,,
宋,膏,外,15663.0,涂顶膏,《太平圣惠方》卷四十一,乌喙(去皮、脐)  莽草  石南  细辛  皂荚(去皮、子)  续断  泽兰  白术  辛夷  防风各60g  柏叶500g  松叶1kg  猪脂2kg,60g,祛风止痒,止痒,头风痒，白屑,上为细末。以酒1L浸一宿，滤出，以猪脂煎药焦黄，膏成，去滓。,沐发后涂之,,y,12.0,,,
现代,丸,内,15720.0,润肤丸,《赵炳南临床经验集》,桃仁30g  红花30g  熟地30g  独活30g  防风30g  防己30g  粉丹皮45g  川芎45g  金归45g  羌活60g  生地60g  白鲜皮60g,30g,活血润肤，散风止痒。,止痒,牛皮癣，鱼鳞癣，皮肤淀粉样变，毛发红糠疹，脂溢性湿疹，破裂性湿疹(鹅掌风)。,共为细末，水泛为丸，如绿豆大,每次3～6g，温开水送服，一日二次,,y,12.0,,,
现代,汤,内,16477.0,菊虫汤,《中医皮肤病学简编》,菊花125g  蝉蜕31g  麦冬18g  花粉9g  木香3g  明雄黄3g  香附9g  白蒺藜15g  防风6g  杏仁9g  桔梗9g  甘草3g,6g,疏风祛湿，清热解毒。,透疹　散结,皮肤癌,水煎，去滓,内服,,y,12.0,,,
元,丸,内,16676.0,黄耆丸,《外科精义》卷三,黄芪  乌药  茴香(炒)  地龙(去土)  花椒(去目)  防风  川楝子(炒)  赤小豆  白蒺藜(去刺)  海桐皮  威灵仙  陈皮各等分,等分,祛风燥湿，通络止痒,止痒,肾脏风虚，攻注手足，头面麻痹痛痒，或生疥癣红肿。,上为细末，酒糊为丸，如梧桐子大。,每次30丸，空心温酒送服。,,n,12.0,,,
现代,丸,内,16824.0,黄连解毒丸,《北京市中药成方选集》,黄连  升麻  黄芩  黄柏  生栀子　银花  防风  牛蒡子(炒)  当归  大黄  赤芍  甘草各120g,120g,清热解毒，消肿止痛,透疹　散结,诸毒疮疡，红肿掀痛，无名肿毒，丹毒，顷燥发烧。,共为细末，用冷开水泛为小丸。,每次6g，温开水送服，一日二次,,y,12.0,,,
清,汤,内,17500.0,清痒汤,《仙拈集》卷三引《全生方》,黄芪  防风  荆芥  苦参  蝉蜕  蒺藜(炒)  僵蚕  当归  生地  赤芍  川芎  何首乌各1．5g,1.5g,疏风清热，养血止痒。,止痒；透疹,小儿浑身风疹，密如蚕子，痒不可当。,水煎，去滓,晚徐服,,y,12.0,,,
明,散,内,17530.0,清肺饮子,《古今医鉴》卷九,山茶花60g  黄芩60g  胡麻仁60g  山栀子60g  连翘30g  薄荷90g  荆芥30g  芍药30g  防风30g  葛花60g  苦参60g  甘草60g,30g,清热凉血解毒,透疹,肺风鼻红,上为末,以茶清调服9g。饭后搽药。,,y,12.0,,,
清,汤,内,17687.0,清营解毒汤,《医学摘粹》,羚羊角9g  生地15g  冬桑叶9g　薄荷6g  丹皮9g  白芍9g  桔梗6g  连翘9g  金银花9g  玄参9g  竹叶3g  防风9g,9g,清营凉血，解毒化斑。,透疹,温病出斑疹，毒火太重，忽然周身涌出，红紫成片，鼻煽气促，壮热思凉，狂言乱语。,用水300ml，煎至150m1，去滓。,温服,,y,12.0,,,
清,汤,内,17695.0,清脾凉血汤,《医宗金鉴》卷六十五,荆芥  防风  赤芍  黑参  陈皮  蝉蜕  苍术(炒)  白鲜皮各3g  连翘(去心)  生大黄(酒洗)各4．5g  厚朴(姜炒)  甘草(生)各1．5g,3g,清脾化湿,透疹,脾胃湿热上攻，致患椒疮、粟疮，生眼胞之内，椒疮则赤坚而难消，粟疮则黄软而易散。,加竹叶30片，水煎，去滓。,食远温服,,y,12.0,,,
现代,其它,外,18681.0,鹅掌风药水,《中华人民共和国药典》一部,土荆皮250g  蛇床子125g  大风子仁125g  百部125g  防风50g  当归100g  风仙透骨草125g  侧柏叶100g  吴茱萸50g  花椒125g  蝉蜕75g  斑蝥3g,50g,祛风除湿，杀虫止痒。,透疹,鹅掌风，灰指甲，湿癣，脚癣。,将斑蝥粉碎成细粉，其余土荆皮等十一味粉碎成粗粉，与斑蝥粉末混匀，照流浸膏剂与浸膏剂项下的渗漉法，用乙醇三倍与冰醋酸一倍的混合液作溶剂，浸渍四十八小时后，缓缓渗漉，收集渗漉液670m1，静置，取上清液，加入香精适量搅匀，即得。,用时将患处洗净，一日搽三至四次。灰指甲应先除去空松部分，使药易渗入。,,y,12.0,,,
唐,丸,内,19351.0,蒺藜子丸,《外台秘要》卷十五引《延年秘录》,蒺藜子45g  黄芪  独活  白芷  防风  山药各22．5g  枳实(炙)  人参  黄连各30g  葳蕤  地骨白皮各15g  桂心7．5g,22.5g,除风热，消疹止痒。,透疹,风热外侵，头面痒如虫行，身上时有风疹出。,上为细末，炼蜜为丸，如梧桐子大。,每次10丸，加至15丸，温酒迭服，一日二次。,,y,12.0,,,
明,汤,内,19548.0,鼠粘子汤,《外科正宗》卷二,牛蒡子  桔梗  当归  甘草梢  赤芍  连翘  玄参  地骨皮  防风  天花粉  木通各3g  大黄(炒)6g,3g,泻火解毒,透疹　散结,鬓疽初起，热多寒少，头眩作痛，口燥咽干，渴喜冷饮，二便秘涩，烦闷疼痛，六脉沉实有力者。,用水400ml，煎至320m1，去滓,空腹时服，滓再煎服,,y,12.0,,,
清,汤,内,12161.0,荆防牛蒡汤,《医宗金鉴》卷六十六,荆芥  防风  牛蒡子(炒，研)  金银花  陈皮  花粉  黄芩  蒲公英  连翘(去心)  皂刺各3g  柴胡  香附子  甘草(生)各1．5g,1.5g,清热解毒，散结消痈。,透疹,外吹乳初起。乳房肿痛，寒热往来，烦躁口渴者。,用水400m1，煎至320m1，去滓。,食远服,,y,13.0,,,
清,汤,内,12168.0,荆防败毒散,《青囊全集》卷下,荆芥4．5g  防风6g  羌活3g  独活2．4g  前胡4．5g  柴胡3g  桔梗3g  玄参6g 茯苓3g  川芎3g  白芷6g  草节1．5g  皂刺4．5g,6g,疏表解毒，消肿散结,祛风解表；透疹,疔疮，憎寒壮热者,上为散。野菊为引，水煎，去滓。,温服,,y,13.0,,,
现代,汤,内,12892.0,复方白鲜皮煎剂 ,《中医皮肤病学简编》,白鲜皮15g  赤芍9g  赤苓9g  炒僵蚕9g  银花15g  连翘15g  蛇床子9g  生地9g  丹皮6g  防风6g  白芷4g  生甘草3g  黄芪15g,6g,清热解毒，祛风除湿。,止痒,药物性皮炎。, 水煎，去滓。,温服。,,y,13.0,,,
清,汤,内,13299.0,追风消毒饮,《青囊全集》卷下,防风4.5g  银花4．5g  草节1．5g 桔梗3g  射干4．5g  苦参6g  蚤休30g  羚羊角6g  犀角3g  虎骨4．58  羌活3g  白芷7．5g  黄芩4．5g,4.5g,清热解毒，凉血泻火。,透疹　散结；止痉,疔疮，心肝火毒甚，发狂大热者。, 野黄菊为引，水煎，去滓。,温服。,,y,13.0,,,
宋,膏,外,14152.0,神效膏,《圣济总录》卷一八三,木通  炙甘草  当归(炙，锉)  白芷  防风  细辛  栀子仁  黄连  黄芩(去心)各7．5g  垂柳枝(锉)60g  铅丹180g  蜡15g  清油500g,7.5g,清热解毒，散结止痛。,透疹　散结,痈疽发背，热毒气结，肿痛坚硬。,上除丹、蜡、油外，锉碎，先用油浸药一宿，于火上煎，候白芷赤黑色，绞去滓，下丹、蜡再煎，不住手搅，候变黑色，滴水成珠，软硬得所，瓷器盛贮，摊于布或纸上。,贴患处，一日二次。以愈为度。,,y,13.0,,,
宋,汤,内,14229.0,神仙活命饮,《女科万金方》又名秘方夺命散(《袖珍方》卷三)  真人活命散、仙方活命饮(《痈疽神秘验方》,穿山甲  甘草  防风  没药  赤芍药各3g  白芷1．8g  当归梢  乳香  贝母  天花粉　角刺各3g  金银花  陈皮各9g,3g,清热解毒，消肿溃坚，活血止痛。,透疹　散结,一切热毒痈疽疮疡，红肿热痛，脓已成或未成者。,用好酒750ml，煎至372ml。,一切热毒痈疽疮疡，红肿热痛，脓已成或未成者。,,y,13.0,,方中银花清热解毒；归尾、赤芍、没药、乳香活血止痛；陈皮理气以助血行；防风、白芷疏风散结以消肿；贝母，天花粉清热排脓，散结消肿；穿山甲，皂角刺穿透经络，溃坚排脓，甘草清热解毒。诸药合用，使热清毒解，气行血畅，则肿消痛止。加酒煎服，因酒性善走，既能活血，又能协助诸药直达病所。,
明,汤,内,14489.0,结毒神效方,《丹台玉案》卷六,当归  川芎各9g  肥皂荚7个  防风  生地  白鲜皮  赤芍  金银花  牛膝  人参　防己  威灵仙各6g  土茯苓120g,6g,益气养血，解毒散结，祛风胜湿,透疹　散结,一切结毒，并筋骨痛,用水800ml，煎400ml，去滓。,温服。服后饮酒，以助药力。,,y,13.0,,,
清,汤,内,14941.0,破结汤,《医林纂要》卷十,防风  荆芥  川芎  当归(酒洗)  连翘  白鲜皮(炒)  白牵牛(炒)各3g  牛膝2．1g　皂角刺9g  生甘草1．5g  金银花3g  细辛9g  土茯苓120g,3g,祛风解毒，化瘀破结,透疹,杨梅结毒,水煎，去滓,温服,,y,13.0,,方中防风、荆芥、细辛祛风邪，散结毒；川芎、当归、牛膝化瘀血，通经络；连翘、金银花清解热毒；白鲜皮、土茯苓除湿解毒；白牵牛逐小肠膀胱之毒；皂角刺达于毒所结之处而破其结；生甘草泻火解毒，并能缓和药性。诸药配伍，共奏祛风解毒，化瘀破结之功。,
明,汤,内,15234.0,秘方仙遗粮汤,《景岳全书》卷六十四,土茯苓60g(用鲜者，洗净，以木石臼捶碎)  当归  生地  防风  木通  薏仁各2．4g　金银花  黄连  连翘各3g  白术  白鲜皮各2．1g  皂刺1．8g  甘草1．2g,2.4g,清热解毒，消肿散结。,透疹　散结,一切杨梅疮,加灯心20根，先用土茯苓加水900ml，煎至600mi，去滓；再入余药，煎至300ml，去滓。,食后服,,y,13.0,,,
明,汤,内,15413.0,消风散,《外科正宗》卷四又名凉血消风散(《外科大成》卷四),当归  生地  防风  蝉蜕  知母  苦参  胡麻  荆芥  苍术  牛蒡子  石膏各3g  甘草  木通各1．5g,3g,疏风祛湿，清热凉血。,透疹,风湿热毒侵袭肌肤，致患瘾疹，湿疹、风疹。,用水400ml，煎至320ml，去滓,食远服,,y,13.0,,方中荆芥、防风、牛蒡子、蝉蜕疏风透表，苦参、苍术清热燥湿，木通渗利湿热，石膏、知母清热泻火，当归活血和营，生地清热凉血，胡麻养血润燥，甘草调和诸药。配合成方，共奏疏风祛湿，清热凉血之功。,
现代,汤,内,15549.0,消风清燥汤,《中医皮肤病学简编》,当归9g  威灵仙6g  防风9g  蝉蜕9g  川芎9g  黄连6g  花粉6g  苦参9g  白芍6g  生地21g  黄芩21g  石膏12g  甘草6g,9g,祛风活血，清热燥湿。,止痒,脂溢性皮炎,水煎，去滓,温服,,y,13.0,,,
现代,膏,外,18496.0,紫色消肿膏,《赵炳南临床经验集》,紫草15g  升麻30g  贯众6g  赤芍30g  紫荆皮15g  当归60g  防风15g  白芷60g  草红花15g  羌活15g  芥穗15g  儿茶15g  神曲15g,15g,活血化瘀，消肿止痛。,透疹　散结,慢性丹毒，流注，结节性红斑，新生儿头皮血肿。,上为细末。每药末120g加血竭面3g，山奈面6g，乳香、没药各12g，凡士林120g，调匀备用。,敷患处,,y,13.0,,,
现代,汤,内,18776.0,痤愈汤,《中医皮肤病学简编》,荆芥12g  防风9g  川芎6g  白芷4g  桔梗9g  枳壳9g  黄连6g  黄芩6g  栀子9g  连翘9g  当归9g  薄荷3g  甘草6g,9g,祛风活血，清热解毒。,透疹,痤疮,水煎，去滓,温服,,y,13.0,,,
现代,汤,内,19180.0,疏风清热饮,《朱仁康临床经验集》,荆芥9g  防风9g  牛蒡子9g  白蒺藜9g  蝉蜕4．5g  生地15g  丹参  赤芍  炒山栀  黄芩  银花  连翘各9g  生甘草6g,9g,疏风清热，凉血解毒。,祛风解表；透疹,风热型荨麻疹,水煎，去滓,温服,,y,13.0,,方中荆芥、防风、牛蒡子、白蒺藜、蝉衣疏表祛风；生地、丹参、赤芍凉营清热；黄芩、山栀、银花、连翘、甘草清热解毒。配合成方，共奏疏风清热，凉血解毒之功。,
明,汤,内,19630.0,解毒天浆散,《外科正宗》卷二),石决明(生研)  僵蚕  穿山甲(土炒)  防风  连翘  羌活  乳香  甘草  金银花  黄连　当归尾各3g  大黄9g  天花粉(石臼内捣烂，以水375ml，搅匀绞，去滓用),3g,清热泻火，解毒消痈。,透疹　散结,脑疽。积毒日深，坚肿木硬，口燥舌干，恶心烦渴，六脉沉实有力，大便秘结不通,上以花粉净汁375ml，同药煎至300ml，去滓。,入酒200ml，空心热服。行过三次，方用饮食。,,y,13.0,,,
现代,汤,内,19639.0,解毒快疹汤,《麻疹专论》,葛根3g  连翘  牛蒡子(炒)  荆芥  防风  当归  生地  蝉蜕各2．4g  黄芩(jiu炒)  枳壳  木通各1．8g  西河柳1．5g  犀角0．9g(磨汁冲),2.4g,解毒透疹,透疹,小儿麻疹，疹现二至三日，疹出不尽，变生险症。,上药煎汤,温服，一日一剂。以上为小儿用量，如5岁以上者，药量酌增。,,y,13.0,,,
宋,煮散,内,13304.0,追疔夺命汤,《急救仙方》卷二,羌活  独活  青皮  防风(多用)  黄连  赤芍药  细辛  甘草节  蝉蜕  僵蚕  脚莲　草河车  泽兰  金银花,wbz,消肿解毒,透疹　散结,疔疮，痈疽发背,上哎咀。每次15g，加生姜10片，同药擂烂，好酒调；如不饮酒者，水煎，加少许酒。,热服。以衣被盖覆，汗出为度。病退减后，再以前药加大黄6g，煎热服。或利一两次，以去余毒为妙。,多用,n,14.0,,,
明,汤,内,13631.0,活命饮,《医学入门》卷八,甘草节  赤芍  白芷  天花粉  贝母  乳香各3g  防风2．1g  归尾  皂角刺  陈皮各4．5g  金银花9g  没药1．5g  大黄1．5g  穿山甲3片,2.1g,清热解毒、排脓止痛。,透疹　散结,痈毒疮疡,用好酒瓦罐煎，密封罐口，勿令泄气，煎熟，去滓。,随疮上下饮之。服后再饮酒适量，侧卧而睡。,,y,14.0,,,
清,汤,内,13858.0,宣毒发表汤,《痘疹活幼至宝》卷终,升麻  葛根各2．4g  防风  荆芥各1．5g  桔梗  薄荷  甘草各o．6g  牛蒡  连翘　前胡  杏仁  枳壳  木通  竹叶各2．4g,1.5g,疏风解表，清热透疹,祛风解表；透疹,麻疹初起，感受风寒，发热恶寒，疹点隐而不发，烦闷躁乱，苔薄白，脉浮数者。,水煎，去滓,温服,,y,14.0,,方中升麻、葛根辛凉透泄，清热解毒，共为君药；薄荷叶、牛蒡子清热宣透，荆芥、防风疏风发表，配合君药以发表透疹，共为臣药，前胡、桔梗、枳壳宣肺理气，竹叶、木通、连翘清心除烦，共为佐药；甘草清热解毒，调和诸药，且与桔梗相配则清利咽喉是为使药。诸药共奏疏风解表，清热透疹之功。《医宗金鉴》载此方有芫荽，透疹之功更优。,
现代,其它,外,13989.0,祛湿药油,《赵炳南临床经验集》,苦参120g  薄荷90g  白芷90g  防风60g  芥穗120g  连翘120g  白鲜皮150g  鹤虱草90g  大黄90g  苍术90g  威灵仙120g  大枫子(碎)300g  五倍子(碎)150g  香油10kg,60g,除湿润肤,透疹,急性湿疹，接触性皮炎。,将诸药放香油内一昼夜后，文火炸黄焦，过滤，每500g油加青黛面1．5g。,调药粉外敷；或涂油后外撒药粉，也可做清洁剂。,,y,14.0,,,
现代,汤,内,14446.0,除湿饮,《揣摩有得集》,苍术(炒)  白术(炒)  地骨皮  白鲜皮  白附子  五加皮  僵蚕(炒)  秦艽  连翘  白芷  羌活各3g  防风3g  退9g  甘草3g,3g,祛风除湿,止痒,身受潮湿，遍体发痒，或起疙瘩，或起疥疮。,生姜为饮，水煎，去滓,温服,,y,14.0,,,
宋,煮散,内,14851.0,莽草散,《大平圣惠方》卷六十九,莽草308  羌活22．5g  羚羊角屑22．5g  景天22．5g  白蒺藜22．5g(微炒，去刺)　茺蔚子22．5g  凌霄花22．5g  鬼箭羽22．5g  丹参22．5g  防风22．5g  细辛22．5g  枳壳22．5g(麸炒微黄，去瓤),22.5g,祛风凉营,止痒,妇人血风，皮肤瘙痒，心胸烦闷,上为散。每次10g，用水200ml，煎至120m1，去滓。,温服，不拘时候,,y,14.0,,,
现代,汤,内,15004.0,柴芍饮,《中医皮肤病学简编》,柴胡9g  赤芍9g  丹皮9g  桑叶9g  防风6g  银花15g  连翘12g  苦参4g  白鲜皮9g  生甘草6g  土茯苓12g  苍术6g  黄芪9g　当归6g,6g,祛风除湿，凉血解毒,透疹　散结,带状疱疹,水煎，去滓,温服,,y,14.0,,,
元,散,外,15164.0,铁围散,《丹溪心法》卷五,乳香  没药  大黄  黄柏  黄连  南星  半夏  防风  皂角刺  马钱子  瓜蒌  甘草节 草乌  阿胶   ,wbz,消热解毒，活血消肿,透疹　散结,痈疽肿毒,上为末，醋调成膏，砂石器内熬黑色。,涂敷患处,,n,14.0,,,
明,汤,内,15412.0,消风散,《仁术便览》卷一,桔梗  甘草  柴胡  黄连  栀子  黄芩  防风  川芎  薄荷  葛根  黄柏  枳壳  天花粉  枇杷叶,wbz,疏风清热,祛风解表(风热)；透疹　散结,风热上侵，面鼻生疮，粉刺。,用水200m1，酒100m1，煎，去滓,食远热服,,n,14.0,,,
宋,汤,内,16814.0,黄连消毒饮,《类编朱氏集验方》卷六,黄连  羌活  黄柏  黄芩各3．6g　防己  生地  防风  归尾  知母  独活  陈皮  黄芪  人参  苏木各3g ,3g,清热祛风，活血消肿,透疹　散结,附骨疽。在腿外侧，坚硬漫肿作痛，不能行步。,水煎，去滓,温服,,y,14.0,,,
